34,1/27/08 19:37,37.7501,-122.412
35,1/27/08 19:45,37.7503,-122.412
36,1/27/08 19:50,37.7502,-122.411
7,1/27/08 17:11,37.7505,-122.411
8,1/27/08 17:16,37.7502,-122.411
9,1/27/08 17:21,37.7502,-122.412
10,1/27/08 17:27,37.7498,-122.409
11,1/27/08 17:33,37.75,-122.411
12,1/27/08 17:38,37.7502,-122.412
13,1/27/08 17:43,37.7502,-122.411
14,1/27/08 17:49,37.7498,-122.412
15,1/27/08 17:54,37.7501,-122.412
16,1/27/08 18:00,37.7504,-122.411
17,1/27/08 18:05,37.7502,-122.411
18,1/27/08 18:10,37.75,-122.412
19,1/27/08 18:16,37.7501,-122.411
20,1/27/08 18:21,37.7501,-122.411
21,1/27/08 18:26,37.7501,-122.411
22,1/27/08 18:32,37.7494,-122.414
23,1/27/08 18:37,37.7498,-122.413
24,1/27/08 18:43,37.7501,-122.412
25,1/27/08 18:48,37.7501,-122.411
26,1/27/08 18:54,37.7501,-122.411
27,1/27/08 19:00,37.7499,-122.411
28,1/27/08 19:05,37.7501,-122.411
29,1/27/08 19:10,37.7502,-122.411
30,1/27/08 19:16,37.7496,-122.411
31,1/27/08 19:21,37.7502,-122.412
32,1/27/08 19:26,37.7503,-122.411
33,1/27/08 19:32,37.7503,-122.411
37,1/27/08 20:05,37.7505,-122.412
38,1/27/08 20:10,37.7502,-122.411
39,1/27/08 20:16,37.7504,-122.411
40,1/27/08 20:22,37.7507,-122.411
41,1/27/08 20:27,37.7507,-122.411
42,1/27/08 20:32,37.7504,-122.411
43,1/27/08 20:37,37.7502,-122.411
44,1/27/08 20:43,37.7497,-122.411
45,1/27/08 20:50,37.7505,-122.411
46,1/27/08 20:57,37.7502,-122.411
47,1/27/08 21:02,37.7503,-122.411
48,1/27/08 21:07,37.7501,-122.411
49,1/27/08 21:12,37.75,-122.411
50,1/27/08 21:18,37.7503,-122.411
51,1/27/08 21:24,37.7503,-122.411
52,1/27/08 21:30,37.7504,-122.411
53,1/27/08 21:35,37.7503,-122.411
54,1/27/08 21:41,37.7504,-122.412
55,1/27/08 21:46,37.7502,-122.411
56,1/27/08 21:51,37.7502,-122.412
57,1/27/08 21:57,37.7502,-122.411
58,1/27/08 22:02,37.7493,-122.412
59,1/27/08 22:07,37.7722,-122.406
60,1/27/08 22:12,37.8155,-122.355
61,1/27/08 22:18,37.8409,-122.297
62,1/27/08 22:23,37.8694,-122.288
63,1/27/08 22:28,37.8762,-122.274
64,1/27/08 22:34,37.8813,-122.273
65,1/27/08 22:39,37.8813,-122.273
66,1/27/08 22:44,37.8779,-122.274
67,1/27/08 22:49,37.8703,-122.284
68,1/27/08 22:55,37.8703,-122.284
69,1/27/08 23:00,37.8704,-122.284
70,1/28/08 0:00,37.8814,-122.273
71,1/28/08 0:05,37.8813,-122.273
72,1/28/08 0:10,37.8814,-122.273
73,1/28/08 0:26,37.8814,-122.274
